pit_id,entry_id,lap,stint_from,stint_to,stationary_time_s,errors,error_time_s
2024_MON_MONACO_LAW_03,2024_MON_MONACO_LAW,66,H,S,15.279,False,0.0
2024_BRA_INTERL_VER_01,2024_BRA_INTERL_VER,14,H,M,20.708,False,0.0
2024_BRA_INTERL_VER_02,2024_BRA_INTERL_VER,60,S,S,17.425,False,0.0
2024_BRA_INTERL_PER_01,2024_BRA_INTERL_PER,14,H,S,14.894,False,0.0
2024_BRA_INTERL_PER_02,2024_BRA_INTERL_PER,60,M,S,21.117,True,3.07
2024_BRA_INTERL_HAM_01,2024_BRA_INTERL_HAM,14,S,M,21.215,False,0.0
2024_BRA_INTERL_HAM_02,2024_BRA_INTERL_HAM,60,H,M,19.81,False,0.0
2024_BRA_INTERL_RUS_01,2024_BRA_INTERL_RUS,14,H,S,25.39,False,0.0
2024_BRA_INTERL_RUS_02,2024_BRA_INTERL_RUS,37,S,S,19.248,False,0.0
2024_BRA_INTERL_RUS_03,2024_BRA_INTERL_RUS,60,S,H,23.13,False,0.0
2024_BRA_INTERL_LEC_01,2024_BRA_INTERL_LEC,14,M,M,15.641,False,0.0
2024_BRA_INTERL_LEC_02,2024_BRA_INTERL_LEC,60,H,H,16.633,False,0.0
2024_BRA_INTERL_SAI_01,2024_BRA_INTERL_SAI,14,M,S,17.067,False,0.0
2024_BRA_INTERL_SAI_02,2024_BRA_INTERL_SAI,60,M,S,14.314,False,0.0
2024_BRA_INTERL_NOR_01,2024_BRA_INTERL_NOR,14,S,M,26.985,False,0.0
2024_BRA_INTERL_NOR_02,2024_BRA_INTERL_NOR,60,S,H,16.597,False,0.0
2024_BRA_INTERL_PIA_01,2024_BRA_INTERL_PIA,14,M,S,19.161,False,0.0
2024_BRA_INTERL_PIA_02,2024_BRA_INTERL_PIA,60,M,H,12.46,False,0.0
2024_BRA_INTERL_ALO_01,2024_BRA_INTERL_ALO,14,M,S,30.568,True,2.708
2024_BRA_INTERL_ALO_02,2024_BRA_INTERL_ALO,60,S,M,17.36,False,0.0
2024_BRA_INTERL_STR_01,2024_BRA_INTERL_STR,14,S,H,17.282,False,0.0
2024_BRA_INTERL_STR_02,2024_BRA_INTERL_STR,60,S,S,20.367,False,0.0
2024_BRA_INTERL_OCO_01,2024_BRA_INTERL_OCO,14,H,M,25.106,False,0.0
2024_BRA_INTERL_OCO_02,2024_BRA_INTERL_OCO,60,S,M,10.099,False,0.0
2024_BRA_INTERL_GAS_01,2024_BRA_INTERL_GAS,14,M,H,27.271,False,0.0
2024_BRA_INTERL_ALB_01,2024_BRA_INTERL_ALB,14,H,H,21.304,False,0.0
2024_BRA_INTERL_ALB_02,2024_BRA_INTERL_ALB,60,H,S,20.937,True,2.851
2024_BRA_INTERL_TSU_01,2024_BRA_INTERL_TSU,14,M,M,15.646,False,0.0
2024_BRA_INTERL_TSU_02,2024_BRA_INTERL_TSU,37,S,S,15.573,False,0.0
2024_BRA_INTERL_TSU_03,2024_BRA_INTERL_TSU,60,M,M,18.34,False,0.0
2024_BRA_INTERL_HUL_01,2024_BRA_INTERL_HUL,14,M,H,17.693,False,0.0
2024_BRA_INTERL_HUL_02,2024_BRA_INTERL_HUL,37,M,S,25.265,False,0.0
2024_BRA_INTERL_HUL_03,2024_BRA_INTERL_HUL,60,S,H,20.098,False,0.0
2024_BRA_INTERL_BOT_01,2024_BRA_INTERL_BOT,14,M,S,19.171,False,0.0
2024_BRA_INTERL_BOT_02,2024_BRA_INTERL_BOT,37,S,M,25.095,True,2.726
2024_BRA_INTERL_BOT_03,2024_BRA_INTERL_BOT,60,H,S,19.064,False,0.0
2024_BRA_INTERL_MAG_01,2024_BRA_INTERL_MAG,14,H,M,21.547,True,4.225
2024_BRA_INTERL_MAG_02,2024_BRA_INTERL_MAG,60,H,H,16.242,False,0.0
2024_BRA_INTERL_ZHO_01,2024_BRA_INTERL_ZHO,14,S,S,24.181,False,0.0
2024_BRA_INTERL_ZHO_02,2024_BRA_INTERL_ZHO,60,M,S,17.692,False,0.0
2024_BRA_INTERL_SAR_01,2024_BRA_INTERL_SAR,14,M,H,16.85,False,0.0
2024_BRA_INTERL_SAR_02,2024_BRA_INTERL_SAR,60,H,S,20.777,True,2.611
2024_BRA_INTERL_LAW_01,2024_BRA_INTERL_LAW,14,M,M,20.469,False,0.0
2024_BRA_INTERL_LAW_02,2024_BRA_INTERL_LAW,60,H,S,17.16,False,0.0
2024_AUS_RED BU_VER_01,2024_AUS_RED BU_VER,14,S,S,17.42,False,0.0
2024_AUS_RED BU_VER_02,2024_AUS_RED BU_VER,60,H,M,14.319,False,0.0
2024_AUS_RED BU_PER_01,2024_AUS_RED BU_PER,14,S,S,17.676,False,0.0
2024_AUS_RED BU_PER_02,2024_AUS_RED BU_PER,37,H,S,20.925,False,0.0
2024_AUS_RED BU_PER_03,2024_AUS_RED BU_PER,60,S,H,20.61,False,0.0
2024_AUS_RED BU_HAM_01,2024_AUS_RED BU_HAM,14,M,M,27.519,False,0.0
2024_AUS_RED BU_RUS_01,2024_AUS_RED BU_RUS,14,H,H,17.904,False,0.0
2024_AUS_RED BU_RUS_02,2024_AUS_RED BU_RUS,60,H,S,22.016,False,0.0
2024_AUS_RED BU_LEC_01,2024_AUS_RED BU_LEC,14,M,S,21.041,False,0.0
2024_AUS_RED BU_LEC_02,2024_AUS_RED BU_LEC,37,M,H,19.683,False,0.0
2024_AUS_RED BU_LEC_03,2024_AUS_RED BU_LEC,60,M,S,23.731,False,0.0
2024_AUS_RED BU_SAI_01,2024_AUS_RED BU_SAI,14,H,M,28.087,False,0.0
2024_AUS_RED BU_SAI_02,2024_AUS_RED BU_SAI,60,H,S,28.97,False,0.0
2024_AUS_RED BU_NOR_01,2024_AUS_RED BU_NOR,14,S,S,16.422,False,0.0
2024_AUS_RED BU_NOR_02,2024_AUS_RED BU_NOR,37,H,S,19.119,False,0.0
2024_AUS_RED BU_NOR_03,2024_AUS_RED BU_NOR,60,S,M,17.986,False,0.0
2024_AUS_RED BU_PIA_01,2024_AUS_RED BU_PIA,14,H,M,18.716,False,0.0
2024_AUS_RED BU_ALO_01,2024_AUS_RED BU_ALO,14,H,S,14.902,False,0.0
2024_AUS_RED BU_ALO_02,2024_AUS_RED BU_ALO,60,M,H,16.744,False,0.0
2024_AUS_RED BU_STR_01,2024_AUS_RED BU_STR,14,S,M,17.414,False,0.0
2024_AUS_RED BU_STR_02,2024_AUS_RED BU_STR,37,H,H,20.302,False,0.0
2024_AUS_RED BU_STR_03,2024_AUS_RED BU_STR,60,S,M,15.507,False,0.0
2024_AUS_RED BU_OCO_01,2024_AUS_RED BU_OCO,14,S,H,16.538,False,0.0
2024_AUS_RED BU_OCO_02,2024_AUS_RED BU_OCO,60,H,M,14.181,False,0.0
2024_AUS_RED BU_GAS_01,2024_AUS_RED BU_GAS,14,S,H,16.802,False,0.0
2024_AUS_RED BU_GAS_02,2024_AUS_RED BU_GAS,60,M,H,17.621,False,0.0
2024_AUS_RED BU_ALB_01,2024_AUS_RED BU_ALB,14,M,S,18.096,False,0.0
2024_AUS_RED BU_TSU_01,2024_AUS_RED BU_TSU,14,H,M,20.691,False,0.0
2024_AUS_RED BU_HUL_01,2024_AUS_RED BU_HUL,14,H,S,16.186,False,0.0
2024_AUS_RED BU_HUL_02,2024_AUS_RED BU_HUL,60,M,M,28.416,False,0.0
2024_AUS_RED BU_BOT_01,2024_AUS_RED BU_BOT,14,M,S,24.225,False,0.0
2024_AUS_RED BU_BOT_02,2024_AUS_RED BU_BOT,60,S,M,21.176,False,0.0
2024_AUS_RED BU_MAG_01,2024_AUS_RED BU_MAG,14,H,H,18.067,False,0.0
2024_AUS_RED BU_MAG_02,2024_AUS_RED BU_MAG,60,M,S,17.297,False,0.0
2024_AUS_RED BU_ZHO_01,2024_AUS_RED BU_ZHO,14,H,S,17.256,False,0.0
2024_AUS_RED BU_ZHO_02,2024_AUS_RED BU_ZHO,60,S,H,23.563,False,0.0
2024_AUS_RED BU_SAR_01,2024_AUS_RED BU_SAR,14,M,S,20.74,True,3.95
2024_AUS_RED BU_SAR_02,2024_AUS_RED BU_SAR,37,S,S,17.003,False,0.0
2024_AUS_RED BU_SAR_03,2024_AUS_RED BU_SAR,60,H,S,21.587,False,0.0
2024_AUS_RED BU_LAW_01,2024_AUS_RED BU_LAW,14,M,H,23.442,False,0.0
2024_QAT_QATAR_VER_01,2024_QAT_QATAR_VER,11,M,M,20.372,False,0.0
2024_QAT_QATAR_VER_02,2024_QAT_QATAR_VER,48,S,M,17.22,False,0.0
2024_QAT_QATAR_PER_01,2024_QAT_QATAR_PER,11,H,H,20.333,False,0.0
2024_QAT_QATAR_PER_02,2024_QAT_QATAR_PER,48,H,S,24.126,False,0.0
2024_QAT_QATAR_HAM_01,2024_QAT_QATAR_HAM,11,S,M,19.136,False,0.0
2024_QAT_QATAR_HAM_02,2024_QAT_QATAR_HAM,48,S,S,22.456,False,0.0
2024_QAT_QATAR_RUS_01,2024_QAT_QATAR_RUS,11,M,H,21.228,False,0.0
2024_QAT_QATAR_LEC_01,2024_QAT_QATAR_LEC,11,S,S,21.781,False,0.0
2024_QAT_QATAR_SAI_01,2024_QAT_QATAR_SAI,11,H,H,16.524,False,0.0
2024_QAT_QATAR_SAI_02,2024_QAT_QATAR_SAI,29,M,S,24.822,True,4.211
2024_QAT_QATAR_SAI_03,2024_QAT_QATAR_SAI,48,S,H,19.987,False,0.0
2024_QAT_QATAR_NOR_01,2024_QAT_QATAR_NOR,11,M,H,13.694,False,0.0
2024_QAT_QATAR_NOR_02,2024_QAT_QATAR_NOR,48,M,M,21.456,False,0.0
2024_QAT_QATAR_PIA_01,2024_QAT_QATAR_PIA,11,H,H,22.187,False,0.0
2024_QAT_QATAR_ALO_01,2024_QAT_QATAR_ALO,11,S,M,25.431,True,3.331
2024_QAT_QATAR_STR_01,2024_QAT_QATAR_STR,11,S,M,15.816,False,0.0
2024_QAT_QATAR_STR_02,2024_QAT_QATAR_STR,48,S,M,16.702,False,0.0
2024_QAT_QATAR_OCO_01,2024_QAT_QATAR_OCO,11,H,M,21.816,False,0.0
2024_QAT_QATAR_OCO_02,2024_QAT_QATAR_OCO,48,S,M,30.324,True,5.227
2024_QAT_QATAR_GAS_01,2024_QAT_QATAR_GAS,11,S,H,16.143,False,0.0
2024_QAT_QATAR_GAS_02,2024_QAT_QATAR_GAS,29,H,H,17.602,False,0.0
2024_QAT_QATAR_GAS_03,2024_QAT_QATAR_GAS,48,S,S,17.667,False,0.0
2024_QAT_QATAR_ALB_01,2024_QAT_QATAR_ALB,11,M,S,21.165,True,2.222
2024_QAT_QATAR_ALB_02,2024_QAT_QATAR_ALB,48,S,S,12.809,False,0.0
2024_QAT_QATAR_TSU_01,2024_QAT_QATAR_TSU,11,S,M,13.069,False,0.0
2024_QAT_QATAR_TSU_02,2024_QAT_QATAR_TSU,48,M,H,18.538,False,0.0
2024_QAT_QATAR_HUL_01,2024_QAT_QATAR_HUL,11,S,M,15.439,False,0.0
2024_QAT_QATAR_HUL_02,2024_QAT_QATAR_HUL,48,S,H,14.264,False,0.0
2024_QAT_QATAR_BOT_01,2024_QAT_QATAR_BOT,11,M,M,25.883,False,0.0
2024_QAT_QATAR_BOT_02,2024_QAT_QATAR_BOT,48,M,M,16.605,False,0.0
2024_QAT_QATAR_MAG_01,2024_QAT_QATAR_MAG,11,M,M,22.691,False,0.0
2024_QAT_QATAR_MAG_02,2024_QAT_QATAR_MAG,48,S,S,14.917,False,0.0
2024_QAT_QATAR_ZHO_01,2024_QAT_QATAR_ZHO,11,H,M,22.536,False,0.0
2024_QAT_QATAR_ZHO_02,2024_QAT_QATAR_ZHO,48,M,S,17.255,False,0.0
2024_QAT_QATAR_SAR_01,2024_QAT_QATAR_SAR,11,S,H,19.97,False,0.0
2024_QAT_QATAR_SAR_02,2024_QAT_QATAR_SAR,29,H,H,18.577,False,0.0
2024_QAT_QATAR_SAR_03,2024_QAT_QATAR_SAR,48,H,S,21.932,False,0.0
2024_QAT_QATAR_LAW_01,2024_QAT_QATAR_LAW,11,M,M,28.549,True,6.298
2024_QAT_QATAR_LAW_02,2024_QAT_QATAR_LAW,48,M,M,20.705,False,0.0
2024_SAU_JEDDAH_VER_01,2024_SAU_JEDDAH_VER,10,S,H,24.494,False,0.0
2024_SAU_JEDDAH_VER_02,2024_SAU_JEDDAH_VER,20,M,M,15.347,False,0.0
2024_SAU_JEDDAH_VER_03,2024_SAU_JEDDAH_VER,31,H,M,18.047,False,0.0
2024_SAU_JEDDAH_VER_04,2024_SAU_JEDDAH_VER,42,H,H,13.081,False,0.0
2024_SAU_JEDDAH_PER_01,2024_SAU_JEDDAH_PER,10,S,M,17.782,False,0.0
2024_SAU_JEDDAH_PER_02,2024_SAU_JEDDAH_PER,20,S,M,19.868,False,0.0
2024_SAU_JEDDAH_PER_03,2024_SAU_JEDDAH_PER,31,M,M,21.274,False,0.0
2024_SAU_JEDDAH_PER_04,2024_SAU_JEDDAH_PER,42,H,S,20.467,False,0.0
2024_SAU_JEDDAH_HAM_01,2024_SAU_JEDDAH_HAM,10,M,M,28.277,True,6.646
2024_SAU_JEDDAH_HAM_02,2024_SAU_JEDDAH_HAM,26,S,H,18.492,False,0.0
2024_SAU_JEDDAH_HAM_03,2024_SAU_JEDDAH_HAM,42,S,S,15.084,False,0.0
2024_SAU_JEDDAH_RUS_01,2024_SAU_JEDDAH_RUS,10,S,S,19.531,False,0.0
2024_SAU_JEDDAH_RUS_02,2024_SAU_JEDDAH_RUS,26,H,M,19.116,False,0.0
2024_SAU_JEDDAH_RUS_03,2024_SAU_JEDDAH_RUS,42,M,S,17.98,False,0.0
2024_SAU_JEDDAH_LEC_01,2024_SAU_JEDDAH_LEC,10,S,H,21.104,False,0.0
2024_SAU_JEDDAH_LEC_02,2024_SAU_JEDDAH_LEC,26,S,S,16.376,False,0.0
2024_SAU_JEDDAH_LEC_03,2024_SAU_JEDDAH_LEC,42,H,M,13.613,False,0.0
2024_SAU_JEDDAH_SAI_01,2024_SAU_JEDDAH_SAI,10,M,M,17.206,False,0.0
2024_SAU_JEDDAH_SAI_02,2024_SAU_JEDDAH_SAI,26,S,M,20.706,True,3.523
2024_SAU_JEDDAH_SAI_03,2024_SAU_JEDDAH_SAI,42,H,S,24.083,False,0.0
2024_SAU_JEDDAH_NOR_01,2024_SAU_JEDDAH_NOR,10,H,M,19.63,False,0.0
2024_SAU_JEDDAH_NOR_02,2024_SAU_JEDDAH_NOR,26,M,H,17.266,False,0.0
2024_SAU_JEDDAH_NOR_03,2024_SAU_JEDDAH_NOR,42,S,M,19.923,False,0.0
2024_SAU_JEDDAH_PIA_01,2024_SAU_JEDDAH_PIA,10,M,H,17.188,False,0.0
2024_SAU_JEDDAH_PIA_02,2024_SAU_JEDDAH_PIA,26,M,H,17.039,False,0.0
2024_SAU_JEDDAH_PIA_03,2024_SAU_JEDDAH_PIA,42,S,M,20.344,False,0.0
2024_SAU_JEDDAH_ALO_01,2024_SAU_JEDDAH_ALO,10,M,S,25.49,True,7.093
2024_SAU_JEDDAH_ALO_02,2024_SAU_JEDDAH_ALO,26,M,M,17.615,False,0.0
2024_SAU_JEDDAH_ALO_03,2024_SAU_JEDDAH_ALO,42,S,S,15.123,False,0.0
2024_SAU_JEDDAH_STR_01,2024_SAU_JEDDAH_STR,10,M,M,15.168,False,0.0
2024_SAU_JEDDAH_STR_02,2024_SAU_JEDDAH_STR,26,S,M,16.735,False,0.0
2024_SAU_JEDDAH_STR_03,2024_SAU_JEDDAH_STR,42,M,H,17.864,False,0.0
2024_SAU_JEDDAH_OCO_01,2024_SAU_JEDDAH_OCO,10,H,H,15.447,False,0.0
2024_SAU_JEDDAH_OCO_02,2024_SAU_JEDDAH_OCO,42,S,S,14.992,False,0.0
2024_SAU_JEDDAH_GAS_01,2024_SAU_JEDDAH_GAS,10,H,S,19.911,False,0.0
2024_SAU_JEDDAH_GAS_02,2024_SAU_JEDDAH_GAS,26,M,S,16.521,False,0.0
2024_SAU_JEDDAH_GAS_03,2024_SAU_JEDDAH_GAS,42,S,H,24.917,False,0.0
2024_SAU_JEDDAH_ALB_01,2024_SAU_JEDDAH_ALB,10,S,H,20.468,False,0.0
2024_SAU_JEDDAH_ALB_02,2024_SAU_JEDDAH_ALB,20,H,H,21.412,False,0.0
2024_SAU_JEDDAH_ALB_03,2024_SAU_JEDDAH_ALB,31,S,M,18.294,False,0.0
2024_SAU_JEDDAH_ALB_04,2024_SAU_JEDDAH_ALB,42,S,H,15.847,False,0.0
2024_SAU_JEDDAH_TSU_01,2024_SAU_JEDDAH_TSU,10,M,H,13.512,False,0.0
2024_SAU_JEDDAH_TSU_02,2024_SAU_JEDDAH_TSU,42,M,M,20.965,False,0.0
2024_SAU_JEDDAH_HUL_01,2024_SAU_JEDDAH_HUL,10,H,M,17.587,False,0.0
2024_SAU_JEDDAH_HUL_02,2024_SAU_JEDDAH_HUL,26,M,S,14.094,False,0.0
2024_SAU_JEDDAH_HUL_03,2024_SAU_JEDDAH_HUL,42,S,M,24.059,False,0.0
2024_SAU_JEDDAH_BOT_01,2024_SAU_JEDDAH_BOT,10,S,H,20.476,True,4.192
2024_SAU_JEDDAH_BOT_02,2024_SAU_JEDDAH_BOT,26,H,H,21.531,False,0.0
2024_SAU_JEDDAH_BOT_03,2024_SAU_JEDDAH_BOT,42,S,H,18.641,False,0.0
2024_SAU_JEDDAH_MAG_01,2024_SAU_JEDDAH_MAG,10,H,H,23.956,True,6.536
2024_SAU_JEDDAH_MAG_02,2024_SAU_JEDDAH_MAG,26,H,H,16.811,False,0.0
2024_SAU_JEDDAH_MAG_03,2024_SAU_JEDDAH_MAG,42,M,M,21.168,False,0.0
2024_SAU_JEDDAH_ZHO_01,2024_SAU_JEDDAH_ZHO,10,M,H,19.497,False,0.0
2024_SAU_JEDDAH_ZHO_02,2024_SAU_JEDDAH_ZHO,26,S,S,22.476,False,0.0
2024_SAU_JEDDAH_ZHO_03,2024_SAU_JEDDAH_ZHO,42,M,S,17.654,False,0.0
2024_SAU_JEDDAH_SAR_01,2024_SAU_JEDDAH_SAR,10,H,H,20.463,False,0.0
2024_SAU_JEDDAH_SAR_02,2024_SAU_JEDDAH_SAR,20,H,M,14.595,False,0.0
2024_SAU_JEDDAH_SAR_03,2024_SAU_JEDDAH_SAR,31,H,H,16.063,False,0.0
2024_SAU_JEDDAH_SAR_04,2024_SAU_JEDDAH_SAR,42,S,M,15.147,False,0.0
2024_SAU_JEDDAH_LAW_01,2024_SAU_JEDDAH_LAW,10,M,M,18.563,False,0.0
2024_SAU_JEDDAH_LAW_02,2024_SAU_JEDDAH_LAW,26,M,H,16.683,False,0.0
2024_SAU_JEDDAH_LAW_03,2024_SAU_JEDDAH_LAW,42,M,M,14.653,False,0.0
2025_UK_SILVER_VER_01,2025_UK_SILVER_VER,10,S,H,20.145,False,0.0
2025_UK_SILVER_VER_02,2025_UK_SILVER_VER,44,H,M,16.951,False,0.0
2025_UK_SILVER_PER_01,2025_UK_SILVER_PER,10,S,H,14.34,False,0.0
2025_UK_SILVER_PER_02,2025_UK_SILVER_PER,27,M,S,18.204,False,0.0
2025_UK_SILVER_PER_03,2025_UK_SILVER_PER,44,H,M,22.4,False,0.0
2025_UK_SILVER_HAM_01,2025_UK_SILVER_HAM,10,H,M,15.132,False,0.0
2025_UK_SILVER_HAM_02,2025_UK_SILVER_HAM,27,H,S,26.019,False,0.0
2025_UK_SILVER_HAM_03,2025_UK_SILVER_HAM,44,S,S,20.111,False,0.0
2025_UK_SILVER_RUS_01,2025_UK_SILVER_RUS,10,S,M,16.719,False,0.0
2025_UK_SILVER_RUS_02,2025_UK_SILVER_RUS,44,H,M,13.354,False,0.0
2025_UK_SILVER_LEC_01,2025_UK_SILVER_LEC,10,S,H,17.421,False,0.0
2025_UK_SILVER_LEC_02,2025_UK_SILVER_LEC,44,S,H,21.794,False,0.0
2025_UK_SILVER_SAI_01,2025_UK_SILVER_SAI,10,S,S,21.294,False,0.0
2025_UK_SILVER_SAI_02,2025_UK_SILVER_SAI,44,S,H,14.168,False,0.0
2025_UK_SILVER_NOR_01,2025_UK_SILVER_NOR,10,S,H,17.019,False,0.0
2025_UK_SILVER_NOR_02,2025_UK_SILVER_NOR,44,M,H,22.633,False,0.0
2025_UK_SILVER_PIA_01,2025_UK_SILVER_PIA,10,M,H,18.725,False,0.0
2025_UK_SILVER_PIA_02,2025_UK_SILVER_PIA,44,M,H,16.987,False,0.0
2025_UK_SILVER_ALO_01,2025_UK_SILVER_ALO,10,H,H,19.659,False,0.0
2025_UK_SILVER_ALO_02,2025_UK_SILVER_ALO,44,M,H,19.844,False,0.0
2025_UK_SILVER_STR_01,2025_UK_SILVER_STR,10,M,M,16.989,False,0.0
2025_UK_SILVER_STR_02,2025_UK_SILVER_STR,44,S,S,20.895,False,0.0
2025_UK_SILVER_OCO_01,2025_UK_SILVER_OCO,10,M,H,19.579,False,0.0
2025_UK_SILVER_OCO_02,2025_UK_SILVER_OCO,44,M,S,18.256,False,0.0
2025_UK_SILVER_GAS_01,2025_UK_SILVER_GAS,10,M,M,16.851,False,0.0
2025_UK_SILVER_ALB_01,2025_UK_SILVER_ALB,10,S,S,27.48,True,7.942
2025_UK_SILVER_ALB_02,2025_UK_SILVER_ALB,44,H,S,18.251,False,0.0
2025_UK_SILVER_TSU_01,2025_UK_SILVER_TSU,10,H,M,26.079,True,2.969
2025_UK_SILVER_TSU_02,2025_UK_SILVER_TSU,44,S,S,16.607,False,0.0
2025_UK_SILVER_HUL_01,2025_UK_SILVER_HUL,10,M,M,15.711,False,0.0
2025_UK_SILVER_HUL_02,2025_UK_SILVER_HUL,44,H,S,20.527,False,0.0
2025_UK_SILVER_BOT_01,2025_UK_SILVER_BOT,10,H,M,25.523,False,0.0
2025_UK_SILVER_BOT_02,2025_UK_SILVER_BOT,44,S,M,19.291,False,0.0
2025_UK_SILVER_MAG_01,2025_UK_SILVER_MAG,10,H,S,18.785,False,0.0
2025_UK_SILVER_ZHO_01,2025_UK_SILVER_ZHO,10,S,S,22.551,False,0.0
2025_UK_SILVER_SAR_01,2025_UK_SILVER_SAR,10,S,S,21.993,False,0.0
2025_UK_SILVER_LAW_01,2025_UK_SILVER_LAW,10,S,H,14.887,False,0.0
2025_ABU_MARINA_VER_01,2025_ABU_MARINA_VER,11,S,S,14.168,False,0.0
2025_ABU_MARINA_VER_02,2025_ABU_MARINA_VER,30,M,H,16.239,False,0.0
2025_ABU_MARINA_VER_03,2025_ABU_MARINA_VER,49,S,H,15.702,False,0.0
2025_ABU_MARINA_PER_01,2025_ABU_MARINA_PER,11,M,M,21.234,False,0.0
2025_ABU_MARINA_PER_02,2025_ABU_MARINA_PER,49,S,H,21.207,False,0.0
2025_ABU_MARINA_HAM_01,2025_ABU_MARINA_HAM,11,H,M,19.444,False,0.0
2025_ABU_MARINA_RUS_01,2025_ABU_MARINA_RUS,11,S,H,18.977,False,0.0
2025_ABU_MARINA_RUS_02,2025_ABU_MARINA_RUS,49,S,M,18.903,False,0.0
2025_ABU_MARINA_LEC_01,2025_ABU_MARINA_LEC,11,M,M,23.922,False,0.0
2025_ABU_MARINA_LEC_02,2025_ABU_MARINA_LEC,49,M,S,18.576,True,3.555
2025_ABU_MARINA_SAI_01,2025_ABU_MARINA_SAI,11,H,S,20.053,False,0.0
2025_ABU_MARINA_SAI_02,2025_ABU_MARINA_SAI,49,S,H,21.282,True,3.457
2025_ABU_MARINA_NOR_01,2025_ABU_MARINA_NOR,11,S,S,26.063,True,3.253
2025_ABU_MARINA_NOR_02,2025_ABU_MARINA_NOR,49,M,M,14.476,False,0.0
2025_ABU_MARINA_PIA_01,2025_ABU_MARINA_PIA,11,S,H,21.605,False,0.0
2025_ABU_MARINA_PIA_02,2025_ABU_MARINA_PIA,49,M,M,19.416,False,0.0
2025_ABU_MARINA_ALO_01,2025_ABU_MARINA_ALO,11,H,S,19.083,False,0.0
2025_ABU_MARINA_STR_01,2025_ABU_MARINA_STR,11,H,M,20.125,False,0.0
2025_ABU_MARINA_STR_02,2025_ABU_MARINA_STR,30,S,H,21.696,False,0.0
2025_ABU_MARINA_STR_03,2025_ABU_MARINA_STR,49,M,H,22.602,False,0.0
2025_ABU_MARINA_OCO_01,2025_ABU_MARINA_OCO,11,S,H,19.996,False,0.0
2025_ABU_MARINA_OCO_02,2025_ABU_MARINA_OCO,49,S,H,17.678,False,0.0
2025_ABU_MARINA_GAS_01,2025_ABU_MARINA_GAS,11,M,H,20.394,False,0.0
2025_ABU_MARINA_GAS_02,2025_ABU_MARINA_GAS,49,M,H,18.878,False,0.0
2025_ABU_MARINA_ALB_01,2025_ABU_MARINA_ALB,11,S,M,28.954,True,6.464
2025_ABU_MARINA_ALB_02,2025_ABU_MARINA_ALB,49,S,M,19.22,False,0.0
2025_ABU_MARINA_TSU_01,2025_ABU_MARINA_TSU,11,M,S,18.31,False,0.0
2025_ABU_MARINA_TSU_02,2025_ABU_MARINA_TSU,49,M,M,19.493,False,0.0
2025_ABU_MARINA_HUL_01,2025_ABU_MARINA_HUL,11,H,S,20.307,False,0.0
2025_ABU_MARINA_HUL_02,2025_ABU_MARINA_HUL,49,H,H,21.079,False,0.0
2025_ABU_MARINA_BOT_01,2025_ABU_MARINA_BOT,11,M,H,19.285,False,0.0
2025_ABU_MARINA_BOT_02,2025_ABU_MARINA_BOT,49,H,H,13.96,False,0.0
2025_ABU_MARINA_MAG_01,2025_ABU_MARINA_MAG,11,H,H,12.06,False,0.0
2025_ABU_MARINA_ZHO_01,2025_ABU_MARINA_ZHO,11,S,M,21.63,True,4.538
2025_ABU_MARINA_ZHO_02,2025_ABU_MARINA_ZHO,49,S,M,21.688,False,0.0
2025_ABU_MARINA_SAR_01,2025_ABU_MARINA_SAR,11,S,S,21.133,False,0.0
2025_ABU_MARINA_SAR_02,2025_ABU_MARINA_SAR,49,S,M,17.581,False,0.0
2025_ABU_MARINA_LAW_01,2025_ABU_MARINA_LAW,11,S,S,17.038,False,0.0
2025_ABU_MARINA_LAW_02,2025_ABU_MARINA_LAW,49,S,M,21.653,False,0.0
2025_QAT_QATAR_VER_01,2025_QAT_QATAR_VER,11,M,S,12.598,False,0.0
2025_QAT_QATAR_VER_02,2025_QAT_QATAR_VER,29,S,S,16.318,False,0.0
2025_QAT_QATAR_VER_03,2025_QAT_QATAR_VER,48,H,S,26.292,True,6.409
2025_QAT_QATAR_PER_01,2025_QAT_QATAR_PER,11,H,H,17.546,False,0.0
2025_QAT_QATAR_PER_02,2025_QAT_QATAR_PER,29,S,M,15.555,False,0.0
2025_QAT_QATAR_PER_03,2025_QAT_QATAR_PER,48,S,S,21.505,True,3.639
2025_QAT_QATAR_HAM_01,2025_QAT_QATAR_HAM,11,H,H,22.981,False,0.0
2025_QAT_QATAR_HAM_02,2025_QAT_QATAR_HAM,23,H,M,14.784,False,0.0
2025_QAT_QATAR_HAM_03,2025_QAT_QATAR_HAM,36,M,S,20.235,False,0.0
2025_QAT_QATAR_HAM_04,2025_QAT_QATAR_HAM,48,S,S,26.17,False,0.0
2025_QAT_QATAR_RUS_01,2025_QAT_QATAR_RUS,11,H,M,18.113,False,0.0
2025_QAT_QATAR_RUS_02,2025_QAT_QATAR_RUS,29,H,M,15.094,False,0.0
2025_QAT_QATAR_RUS_03,2025_QAT_QATAR_RUS,48,S,H,15.299,False,0.0
2025_QAT_QATAR_LEC_01,2025_QAT_QATAR_LEC,11,M,S,16.91,False,0.0
2025_QAT_QATAR_LEC_02,2025_QAT_QATAR_LEC,29,S,S,14.304,False,0.0
2025_QAT_QATAR_LEC_03,2025_QAT_QATAR_LEC,48,S,H,16.907,False,0.0
