odds_id,race_id,driver_id,snapshot,decimal_odds,overround,implied_prob
2024_SIN_MARINA_HUL_POST,2024_SIN_MARINA,HUL,post_quali,26.3075,1.0303,0.038012
2024_SIN_MARINA_BOT_PRE,2024_SIN_MARINA,BOT,pre,86.9112,1.0741,0.011506
2024_SIN_MARINA_BOT_POST,2024_SIN_MARINA,BOT,post_quali,97.1062,1.0303,0.010298
2024_SIN_MARINA_MAG_PRE,2024_SIN_MARINA,MAG,pre,106.9519,1.0741,0.00935
2024_SIN_MARINA_MAG_POST,2024_SIN_MARINA,MAG,post_quali,122.534,1.0303,0.008161
2024_SIN_MARINA_ZHO_PRE,2024_SIN_MARINA,ZHO,pre,57.7601,1.0741,0.017313
2024_SIN_MARINA_ZHO_POST,2024_SIN_MARINA,ZHO,post_quali,60.6281,1.0303,0.016494
2024_SIN_MARINA_SAR_PRE,2024_SIN_MARINA,SAR,pre,26.5993,1.0741,0.037595
2024_SIN_MARINA_SAR_POST,2024_SIN_MARINA,SAR,post_quali,27.2294,1.0303,0.036725
2024_SIN_MARINA_LAW_PRE,2024_SIN_MARINA,LAW,pre,5.464,1.0741,0.183017
2024_SIN_MARINA_LAW_POST,2024_SIN_MARINA,LAW,post_quali,5.3876,1.0303,0.185612
2024_ITA_IMOLA_VER_PRE,2024_ITA_IMOLA,VER,pre,78.284,1.0735,0.012774
2024_ITA_IMOLA_VER_POST,2024_ITA_IMOLA,VER,post_quali,82.6925,1.0706,0.012093
2024_ITA_IMOLA_PER_PRE,2024_ITA_IMOLA,PER,pre,12.1339,1.0735,0.082414
2024_ITA_IMOLA_PER_POST,2024_ITA_IMOLA,PER,post_quali,13.3076,1.0706,0.075145
2024_ITA_IMOLA_HAM_PRE,2024_ITA_IMOLA,HAM,pre,44.1423,1.0735,0.022654
2024_ITA_IMOLA_HAM_POST,2024_ITA_IMOLA,HAM,post_quali,45.4794,1.0706,0.021988
2024_ITA_IMOLA_RUS_PRE,2024_ITA_IMOLA,RUS,pre,118.0777,1.0735,0.008469
2024_ITA_IMOLA_RUS_POST,2024_ITA_IMOLA,RUS,post_quali,136.147,1.0706,0.007345
2024_ITA_IMOLA_LEC_PRE,2024_ITA_IMOLA,LEC,pre,449.2363,1.0735,0.002226
2024_ITA_IMOLA_LEC_POST,2024_ITA_IMOLA,LEC,post_quali,537.6344,1.0706,0.00186
2024_ITA_IMOLA_SAI_PRE,2024_ITA_IMOLA,SAI,pre,91.8949,1.0735,0.010882
2024_ITA_IMOLA_SAI_POST,2024_ITA_IMOLA,SAI,post_quali,103.3378,1.0706,0.009677
2024_ITA_IMOLA_NOR_PRE,2024_ITA_IMOLA,NOR,pre,79.7194,1.0735,0.012544
2024_ITA_IMOLA_NOR_POST,2024_ITA_IMOLA,NOR,post_quali,86.3409,1.0706,0.011582
2024_ITA_IMOLA_PIA_PRE,2024_ITA_IMOLA,PIA,pre,154.8947,1.0735,0.006456
2024_ITA_IMOLA_PIA_POST,2024_ITA_IMOLA,PIA,post_quali,180.8318,1.0706,0.00553
2024_ITA_IMOLA_ALO_PRE,2024_ITA_IMOLA,ALO,pre,3.4913,1.0735,0.286425
2024_ITA_IMOLA_ALO_POST,2024_ITA_IMOLA,ALO,post_quali,3.3372,1.0706,0.299656
2024_ITA_IMOLA_STR_PRE,2024_ITA_IMOLA,STR,pre,5.8407,1.0735,0.171211
2024_ITA_IMOLA_STR_POST,2024_ITA_IMOLA,STR,post_quali,5.6531,1.0706,0.176895
2024_ITA_IMOLA_OCO_PRE,2024_ITA_IMOLA,OCO,pre,45.9495,1.0735,0.021763
2024_ITA_IMOLA_OCO_POST,2024_ITA_IMOLA,OCO,post_quali,46.753,1.0706,0.021389
2024_ITA_IMOLA_GAS_PRE,2024_ITA_IMOLA,GAS,pre,20.256,1.0735,0.049368
2024_ITA_IMOLA_GAS_POST,2024_ITA_IMOLA,GAS,post_quali,20.3542,1.0706,0.04913
2024_ITA_IMOLA_ALB_PRE,2024_ITA_IMOLA,ALB,pre,183.925,1.0735,0.005437
2024_ITA_IMOLA_ALB_POST,2024_ITA_IMOLA,ALB,post_quali,217.4386,1.0706,0.004599
2024_ITA_IMOLA_TSU_PRE,2024_ITA_IMOLA,TSU,pre,79.5545,1.0735,0.01257
2024_ITA_IMOLA_TSU_POST,2024_ITA_IMOLA,TSU,post_quali,88.347,1.0706,0.011319
2024_ITA_IMOLA_HUL_PRE,2024_ITA_IMOLA,HUL,pre,23.8692,1.0735,0.041895
2024_ITA_IMOLA_HUL_POST,2024_ITA_IMOLA,HUL,post_quali,23.6871,1.0706,0.042217
2024_ITA_IMOLA_BOT_PRE,2024_ITA_IMOLA,BOT,pre,64.7626,1.0735,0.015441
2024_ITA_IMOLA_BOT_POST,2024_ITA_IMOLA,BOT,post_quali,78.4991,1.0706,0.012739
2024_ITA_IMOLA_MAG_PRE,2024_ITA_IMOLA,MAG,pre,101.7605,1.0735,0.009827
2024_ITA_IMOLA_MAG_POST,2024_ITA_IMOLA,MAG,post_quali,115.8614,1.0706,0.008631
2024_ITA_IMOLA_ZHO_PRE,2024_ITA_IMOLA,ZHO,pre,63.3874,1.0735,0.015776
2024_ITA_IMOLA_ZHO_POST,2024_ITA_IMOLA,ZHO,post_quali,66.1288,1.0706,0.015122
2024_ITA_IMOLA_SAR_PRE,2024_ITA_IMOLA,SAR,pre,27.6174,1.0735,0.036209
2024_ITA_IMOLA_SAR_POST,2024_ITA_IMOLA,SAR,post_quali,29.5412,1.0706,0.033851
2024_ITA_IMOLA_LAW_PRE,2024_ITA_IMOLA,LAW,pre,5.6929,1.0735,0.175656
2024_ITA_IMOLA_LAW_POST,2024_ITA_IMOLA,LAW,post_quali,5.5793,1.0706,0.179233
2024_MON_MONACO_VER_PRE,2024_MON_MONACO,VER,pre,64.771,1.0616,0.015439
2024_MON_MONACO_VER_POST,2024_MON_MONACO,VER,post_quali,68.9655,1.0696,0.0145
2024_MON_MONACO_PER_PRE,2024_MON_MONACO,PER,pre,16.2549,1.0616,0.06152
2024_MON_MONACO_PER_POST,2024_MON_MONACO,PER,post_quali,16.2586,1.0696,0.061506
2024_MON_MONACO_HAM_PRE,2024_MON_MONACO,HAM,pre,41.5024,1.0616,0.024095
2024_MON_MONACO_HAM_POST,2024_MON_MONACO,HAM,post_quali,43.0979,1.0696,0.023203
2024_MON_MONACO_RUS_PRE,2024_MON_MONACO,RUS,pre,132.2401,1.0616,0.007562
2024_MON_MONACO_RUS_POST,2024_MON_MONACO,RUS,post_quali,155.6178,1.0696,0.006426
2024_MON_MONACO_LEC_PRE,2024_MON_MONACO,LEC,pre,417.1882,1.0616,0.002397
2024_MON_MONACO_LEC_POST,2024_MON_MONACO,LEC,post_quali,509.684,1.0696,0.001962
2024_MON_MONACO_SAI_PRE,2024_MON_MONACO,SAI,pre,121.2415,1.0616,0.008248
2024_MON_MONACO_SAI_POST,2024_MON_MONACO,SAI,post_quali,140.8848,1.0696,0.007098
2024_MON_MONACO_NOR_PRE,2024_MON_MONACO,NOR,pre,95.3471,1.0616,0.010488
2024_MON_MONACO_NOR_POST,2024_MON_MONACO,NOR,post_quali,105.3963,1.0696,0.009488
2024_MON_MONACO_PIA_PRE,2024_MON_MONACO,PIA,pre,157.1339,1.0616,0.006364
2024_MON_MONACO_PIA_POST,2024_MON_MONACO,PIA,post_quali,187.2309,1.0696,0.005341
2024_MON_MONACO_ALO_PRE,2024_MON_MONACO,ALO,pre,3.3829,1.0616,0.295605
2024_MON_MONACO_ALO_POST,2024_MON_MONACO,ALO,post_quali,3.2591,1.0696,0.306831
2024_MON_MONACO_STR_PRE,2024_MON_MONACO,STR,pre,5.4878,1.0616,0.182221
2024_MON_MONACO_STR_POST,2024_MON_MONACO,STR,post_quali,5.3536,1.0696,0.186791
2024_MON_MONACO_OCO_PRE,2024_MON_MONACO,OCO,pre,44.7087,1.0616,0.022367
2024_MON_MONACO_OCO_POST,2024_MON_MONACO,OCO,post_quali,47.0124,1.0696,0.021271
2024_MON_MONACO_GAS_PRE,2024_MON_MONACO,GAS,pre,15.817,1.0616,0.063223
2024_MON_MONACO_GAS_POST,2024_MON_MONACO,GAS,post_quali,16.2211,1.0696,0.061648
2024_MON_MONACO_ALB_PRE,2024_MON_MONACO,ALB,pre,202.7164,1.0616,0.004933
2024_MON_MONACO_ALB_POST,2024_MON_MONACO,ALB,post_quali,244.6184,1.0696,0.004088
2024_MON_MONACO_TSU_PRE,2024_MON_MONACO,TSU,pre,92.3276,1.0616,0.010831
2024_MON_MONACO_TSU_POST,2024_MON_MONACO,TSU,post_quali,105.9547,1.0696,0.009438
2024_MON_MONACO_HUL_PRE,2024_MON_MONACO,HUL,pre,25.8839,1.0616,0.038634
2024_MON_MONACO_HUL_POST,2024_MON_MONACO,HUL,post_quali,26.2158,1.0696,0.038145
2024_MON_MONACO_BOT_PRE,2024_MON_MONACO,BOT,pre,75.5515,1.0616,0.013236
2024_MON_MONACO_BOT_POST,2024_MON_MONACO,BOT,post_quali,82.481,1.0696,0.012124
2024_MON_MONACO_MAG_PRE,2024_MON_MONACO,MAG,pre,95.8773,1.0616,0.01043
2024_MON_MONACO_MAG_POST,2024_MON_MONACO,MAG,post_quali,107.3192,1.0696,0.009318
2024_MON_MONACO_ZHO_PRE,2024_MON_MONACO,ZHO,pre,76.0746,1.0616,0.013145
2024_MON_MONACO_ZHO_POST,2024_MON_MONACO,ZHO,post_quali,86.2218,1.0696,0.011598
2024_MON_MONACO_SAR_PRE,2024_MON_MONACO,SAR,pre,32.329,1.0616,0.030932
2024_MON_MONACO_SAR_POST,2024_MON_MONACO,SAR,post_quali,34.8541,1.0696,0.028691
2024_MON_MONACO_LAW_PRE,2024_MON_MONACO,LAW,pre,5.6076,1.0616,0.178331
2024_MON_MONACO_LAW_POST,2024_MON_MONACO,LAW,post_quali,5.5392,1.0696,0.180533
2024_BRA_INTERL_VER_PRE,2024_BRA_INTERL,VER,pre,78.8519,1.1053,0.012682
2024_BRA_INTERL_VER_POST,2024_BRA_INTERL,VER,post_quali,87.535,1.0342,0.011424
2024_BRA_INTERL_PER_PRE,2024_BRA_INTERL,PER,pre,11.1996,1.1053,0.089289
2024_BRA_INTERL_PER_POST,2024_BRA_INTERL,PER,post_quali,11.6802,1.0342,0.085615
2024_BRA_INTERL_HAM_PRE,2024_BRA_INTERL,HAM,pre,47.1498,1.1053,0.021209
2024_BRA_INTERL_HAM_POST,2024_BRA_INTERL,HAM,post_quali,47.9593,1.0342,0.020851
2024_BRA_INTERL_RUS_PRE,2024_BRA_INTERL,RUS,pre,84.538,1.1053,0.011829
2024_BRA_INTERL_RUS_POST,2024_BRA_INTERL,RUS,post_quali,99.9001,1.0342,0.01001
2024_BRA_INTERL_LEC_PRE,2024_BRA_INTERL,LEC,pre,393.5458,1.1053,0.002541
2024_BRA_INTERL_LEC_POST,2024_BRA_INTERL,LEC,post_quali,470.8098,1.0342,0.002124
2024_BRA_INTERL_SAI_PRE,2024_BRA_INTERL,SAI,pre,106.7008,1.1053,0.009372
2024_BRA_INTERL_SAI_POST,2024_BRA_INTERL,SAI,post_quali,121.4477,1.0342,0.008234
2024_BRA_INTERL_NOR_PRE,2024_BRA_INTERL,NOR,pre,66.4761,1.1053,0.015043
2024_BRA_INTERL_NOR_POST,2024_BRA_INTERL,NOR,post_quali,70.2001,1.0342,0.014245
2024_BRA_INTERL_PIA_PRE,2024_BRA_INTERL,PIA,pre,138.8503,1.1053,0.007202
2024_BRA_INTERL_PIA_POST,2024_BRA_INTERL,PIA,post_quali,160.0256,1.0342,0.006249
2024_BRA_INTERL_ALO_PRE,2024_BRA_INTERL,ALO,pre,4.1158,1.1053,0.242966
2024_BRA_INTERL_ALO_POST,2024_BRA_INTERL,ALO,post_quali,3.9328,1.0342,0.254274
2024_BRA_INTERL_STR_PRE,2024_BRA_INTERL,STR,pre,5.0171,1.1053,0.199318
2024_BRA_INTERL_STR_POST,2024_BRA_INTERL,STR,post_quali,4.8543,1.0342,0.206003
2024_BRA_INTERL_OCO_PRE,2024_BRA_INTERL,OCO,pre,43.1872,1.1053,0.023155
2024_BRA_INTERL_OCO_POST,2024_BRA_INTERL,OCO,post_quali,43.3821,1.0342,0.023051
2024_BRA_INTERL_GAS_PRE,2024_BRA_INTERL,GAS,pre,17.4694,1.1053,0.057243
2024_BRA_INTERL_GAS_POST,2024_BRA_INTERL,GAS,post_quali,17.3304,1.0342,0.057702
2024_BRA_INTERL_ALB_PRE,2024_BRA_INTERL,ALB,pre,197.5504,1.1053,0.005062
2024_BRA_INTERL_ALB_POST,2024_BRA_INTERL,ALB,post_quali,230.5741,1.0342,0.004337
2024_BRA_INTERL_TSU_PRE,2024_BRA_INTERL,TSU,pre,69.8861,1.1053,0.014309
2024_BRA_INTERL_TSU_POST,2024_BRA_INTERL,TSU,post_quali,74.7328,1.0342,0.013381
2024_BRA_INTERL_HUL_PRE,2024_BRA_INTERL,HUL,pre,23.5849,1.1053,0.0424
2024_BRA_INTERL_HUL_POST,2024_BRA_INTERL,HUL,post_quali,24.2913,1.0342,0.041167
2024_BRA_INTERL_BOT_PRE,2024_BRA_INTERL,BOT,pre,64.2591,1.1053,0.015562
2024_BRA_INTERL_BOT_POST,2024_BRA_INTERL,BOT,post_quali,77.8634,1.0342,0.012843
2024_BRA_INTERL_MAG_PRE,2024_BRA_INTERL,MAG,pre,95.0119,1.1053,0.010525
2024_BRA_INTERL_MAG_POST,2024_BRA_INTERL,MAG,post_quali,106.8034,1.0342,0.009363
2024_BRA_INTERL_ZHO_PRE,2024_BRA_INTERL,ZHO,pre,55.3863,1.1053,0.018055
2024_BRA_INTERL_ZHO_POST,2024_BRA_INTERL,ZHO,post_quali,60.7275,1.0342,0.016467
2024_BRA_INTERL_SAR_PRE,2024_BRA_INTERL,SAR,pre,25.8084,1.1053,0.038747
2024_BRA_INTERL_SAR_POST,2024_BRA_INTERL,SAR,post_quali,27.9439,1.0342,0.035786
2024_BRA_INTERL_LAW_PRE,2024_BRA_INTERL,LAW,pre,6.1166,1.1053,0.16349
2024_BRA_INTERL_LAW_POST,2024_BRA_INTERL,LAW,post_quali,5.9925,1.0342,0.166874
2024_AUS_RED BU_VER_PRE,2024_AUS_RED BU,VER,pre,79.9488,1.085,0.012508
2024_AUS_RED BU_VER_POST,2024_AUS_RED BU,VER,post_quali,85.8811,1.037,0.011644
2024_AUS_RED BU_PER_PRE,2024_AUS_RED BU,PER,pre,12.6113,1.085,0.079294
2024_AUS_RED BU_PER_POST,2024_AUS_RED BU,PER,post_quali,12.5687,1.037,0.079563
2024_AUS_RED BU_HAM_PRE,2024_AUS_RED BU,HAM,pre,38.844,1.085,0.025744
2024_AUS_RED BU_HAM_POST,2024_AUS_RED BU,HAM,post_quali,40.6967,1.037,0.024572
2024_AUS_RED BU_RUS_PRE,2024_AUS_RED BU,RUS,pre,111.6321,1.085,0.008958
2024_AUS_RED BU_RUS_POST,2024_AUS_RED BU,RUS,post_quali,132.5205,1.037,0.007546
2024_AUS_RED BU_LEC_PRE,2024_AUS_RED BU,LEC,pre,347.5843,1.085,0.002877
2024_AUS_RED BU_LEC_POST,2024_AUS_RED BU,LEC,post_quali,423.1909,1.037,0.002363
2024_AUS_RED BU_SAI_PRE,2024_AUS_RED BU,SAI,pre,155.4002,1.085,0.006435
2024_AUS_RED BU_SAI_POST,2024_AUS_RED BU,SAI,post_quali,182.1825,1.037,0.005489
2024_AUS_RED BU_NOR_PRE,2024_AUS_RED BU,NOR,pre,47.0212,1.085,0.021267
2024_AUS_RED BU_NOR_POST,2024_AUS_RED BU,NOR,post_quali,51.792,1.037,0.019308
2024_AUS_RED BU_PIA_PRE,2024_AUS_RED BU,PIA,pre,154.1307,1.085,0.006488
2024_AUS_RED BU_PIA_POST,2024_AUS_RED BU,PIA,post_quali,176.2736,1.037,0.005673
2024_AUS_RED BU_ALO_PRE,2024_AUS_RED BU,ALO,pre,4.2944,1.085,0.232859
2024_AUS_RED BU_ALO_POST,2024_AUS_RED BU,ALO,post_quali,4.1224,1.037,0.242578
2024_AUS_RED BU_STR_PRE,2024_AUS_RED BU,STR,pre,4.6029,1.085,0.217255
2024_AUS_RED BU_STR_POST,2024_AUS_RED BU,STR,post_quali,4.4741,1.037,0.223511
2024_AUS_RED BU_OCO_PRE,2024_AUS_RED BU,OCO,pre,38.3848,1.085,0.026052
2024_AUS_RED BU_OCO_POST,2024_AUS_RED BU,OCO,post_quali,40.7216,1.037,0.024557
2024_AUS_RED BU_GAS_PRE,2024_AUS_RED BU,GAS,pre,19.1604,1.085,0.052191
2024_AUS_RED BU_GAS_POST,2024_AUS_RED BU,GAS,post_quali,19.3356,1.037,0.051718
2024_AUS_RED BU_ALB_PRE,2024_AUS_RED BU,ALB,pre,176.8972,1.085,0.005653
2024_AUS_RED BU_ALB_POST,2024_AUS_RED BU,ALB,post_quali,212.6755,1.037,0.004702
2024_AUS_RED BU_TSU_PRE,2024_AUS_RED BU,TSU,pre,69.1754,1.085,0.014456
2024_AUS_RED BU_TSU_POST,2024_AUS_RED BU,TSU,post_quali,75.2445,1.037,0.01329
2024_AUS_RED BU_HUL_PRE,2024_AUS_RED BU,HUL,pre,20.859,1.085,0.047941
2024_AUS_RED BU_HUL_POST,2024_AUS_RED BU,HUL,post_quali,21.3147,1.037,0.046916
2024_AUS_RED BU_BOT_PRE,2024_AUS_RED BU,BOT,pre,67.9902,1.085,0.014708
2024_AUS_RED BU_BOT_POST,2024_AUS_RED BU,BOT,post_quali,78.7216,1.037,0.012703
2024_AUS_RED BU_MAG_PRE,2024_AUS_RED BU,MAG,pre,92.1319,1.085,0.010854
2024_AUS_RED BU_MAG_POST,2024_AUS_RED BU,MAG,post_quali,102.7538,1.037,0.009732
2024_AUS_RED BU_ZHO_PRE,2024_AUS_RED BU,ZHO,pre,69.5555,1.085,0.014377
2024_AUS_RED BU_ZHO_POST,2024_AUS_RED BU,ZHO,post_quali,78.5484,1.037,0.012731
2024_AUS_RED BU_SAR_PRE,2024_AUS_RED BU,SAR,pre,26.3151,1.085,0.038001
2024_AUS_RED BU_SAR_POST,2024_AUS_RED BU,SAR,post_quali,27.2279,1.037,0.036727
2024_AUS_RED BU_LAW_PRE,2024_AUS_RED BU,LAW,pre,6.1697,1.085,0.162082
2024_AUS_RED BU_LAW_POST,2024_AUS_RED BU,LAW,post_quali,6.0724,1.037,0.164679
2024_QAT_QATAR_VER_PRE,2024_QAT_QATAR,VER,pre,68.8373,1.0948,0.014527
2024_QAT_QATAR_VER_POST,2024_QAT_QATAR,VER,post_quali,76.9349,1.0388,0.012998
2024_QAT_QATAR_PER_PRE,2024_QAT_QATAR,PER,pre,16.5538,1.0948,0.060409
2024_QAT_QATAR_PER_POST,2024_QAT_QATAR,PER,post_quali,16.5328,1.0388,0.060486
2024_QAT_QATAR_HAM_PRE,2024_QAT_QATAR,HAM,pre,43.2096,1.0948,0.023143
2024_QAT_QATAR_HAM_POST,2024_QAT_QATAR,HAM,post_quali,45.3679,1.0388,0.022042
2024_QAT_QATAR_RUS_PRE,2024_QAT_QATAR,RUS,pre,107.2386,1.0948,0.009325
2024_QAT_QATAR_RUS_POST,2024_QAT_QATAR,RUS,post_quali,122.8803,1.0388,0.008138
2024_QAT_QATAR_LEC_PRE,2024_QAT_QATAR,LEC,pre,435.7298,1.0948,0.002295
2024_QAT_QATAR_LEC_POST,2024_QAT_QATAR,LEC,post_quali,531.6321,1.0388,0.001881
2024_QAT_QATAR_SAI_PRE,2024_QAT_QATAR,SAI,pre,175.8087,1.0948,0.005688
2024_QAT_QATAR_SAI_POST,2024_QAT_QATAR,SAI,post_quali,209.1613,1.0388,0.004781
2024_QAT_QATAR_NOR_PRE,2024_QAT_QATAR,NOR,pre,79.1077,1.0948,0.012641
2024_QAT_QATAR_NOR_POST,2024_QAT_QATAR,NOR,post_quali,89.5255,1.0388,0.01117
2024_QAT_QATAR_PIA_PRE,2024_QAT_QATAR,PIA,pre,145.2011,1.0948,0.006887
2024_QAT_QATAR_PIA_POST,2024_QAT_QATAR,PIA,post_quali,174.9169,1.0388,0.005717
2024_QAT_QATAR_ALO_PRE,2024_QAT_QATAR,ALO,pre,4.2304,1.0948,0.236384
2024_QAT_QATAR_ALO_POST,2024_QAT_QATAR,ALO,post_quali,4.0695,1.0388,0.245728
2024_QAT_QATAR_STR_PRE,2024_QAT_QATAR,STR,pre,4.3509,1.0948,0.22984
2024_QAT_QATAR_STR_POST,2024_QAT_QATAR,STR,post_quali,4.238,1.0388,0.235958
2024_QAT_QATAR_OCO_PRE,2024_QAT_QATAR,OCO,pre,41.3274,1.0948,0.024197
2024_QAT_QATAR_OCO_POST,2024_QAT_QATAR,OCO,post_quali,43.9387,1.0388,0.022759
2024_QAT_QATAR_GAS_PRE,2024_QAT_QATAR,GAS,pre,17.0844,1.0948,0.058533
2024_QAT_QATAR_GAS_POST,2024_QAT_QATAR,GAS,post_quali,17.7148,1.0388,0.05645
2024_QAT_QATAR_ALB_PRE,2024_QAT_QATAR,ALB,pre,183.2509,1.0948,0.005457
2024_QAT_QATAR_ALB_POST,2024_QAT_QATAR,ALB,post_quali,215.3316,1.0388,0.004644
2024_QAT_QATAR_TSU_PRE,2024_QAT_QATAR,TSU,pre,79.4976,1.0948,0.012579
2024_QAT_QATAR_TSU_POST,2024_QAT_QATAR,TSU,post_quali,87.7501,1.0388,0.011396
2024_QAT_QATAR_HUL_PRE,2024_QAT_QATAR,HUL,pre,22.4255,1.0948,0.044592
2024_QAT_QATAR_HUL_POST,2024_QAT_QATAR,HUL,post_quali,22.6788,1.0388,0.044094
2024_QAT_QATAR_BOT_PRE,2024_QAT_QATAR,BOT,pre,69.9839,1.0948,0.014289
2024_QAT_QATAR_BOT_POST,2024_QAT_QATAR,BOT,post_quali,75.3409,1.0388,0.013273
2024_QAT_QATAR_MAG_PRE,2024_QAT_QATAR,MAG,pre,104.1884,1.0948,0.009598
2024_QAT_QATAR_MAG_POST,2024_QAT_QATAR,MAG,post_quali,120.9044,1.0388,0.008271
2024_QAT_QATAR_ZHO_PRE,2024_QAT_QATAR,ZHO,pre,74.0466,1.0948,0.013505
2024_QAT_QATAR_ZHO_POST,2024_QAT_QATAR,ZHO,post_quali,80.7168,1.0388,0.012389
2024_QAT_QATAR_SAR_PRE,2024_QAT_QATAR,SAR,pre,29.0639,1.0948,0.034407
2024_QAT_QATAR_SAR_POST,2024_QAT_QATAR,SAR,post_quali,29.7619,1.0388,0.0336
2024_QAT_QATAR_LAW_PRE,2024_QAT_QATAR,LAW,pre,5.5035,1.0948,0.181704
2024_QAT_QATAR_LAW_POST,2024_QAT_QATAR,LAW,post_quali,5.4282,1.0388,0.184223
2024_SAU_JEDDAH_VER_PRE,2024_SAU_JEDDAH,VER,pre,68.1199,1.0738,0.01468
2024_SAU_JEDDAH_VER_POST,2024_SAU_JEDDAH,VER,post_quali,76.8049,1.0402,0.01302
2024_SAU_JEDDAH_PER_PRE,2024_SAU_JEDDAH,PER,pre,15.9408,1.0738,0.062732
2024_SAU_JEDDAH_PER_POST,2024_SAU_JEDDAH,PER,post_quali,16.2633,1.0402,0.061488
2024_SAU_JEDDAH_HAM_PRE,2024_SAU_JEDDAH,HAM,pre,38.9727,1.0738,0.025659
2024_SAU_JEDDAH_HAM_POST,2024_SAU_JEDDAH,HAM,post_quali,41.2797,1.0402,0.024225
2024_SAU_JEDDAH_RUS_PRE,2024_SAU_JEDDAH,RUS,pre,89.4935,1.0738,0.011174
2024_SAU_JEDDAH_RUS_POST,2024_SAU_JEDDAH,RUS,post_quali,98.4155,1.0402,0.010161
2024_SAU_JEDDAH_LEC_PRE,2024_SAU_JEDDAH,LEC,pre,407.1661,1.0738,0.002456
2024_SAU_JEDDAH_LEC_POST,2024_SAU_JEDDAH,LEC,post_quali,494.8046,1.0402,0.002021
2024_SAU_JEDDAH_SAI_PRE,2024_SAU_JEDDAH,SAI,pre,106.2699,1.0738,0.00941
2024_SAU_JEDDAH_SAI_POST,2024_SAU_JEDDAH,SAI,post_quali,127.551,1.0402,0.00784
2024_SAU_JEDDAH_NOR_PRE,2024_SAU_JEDDAH,NOR,pre,77.0179,1.0738,0.012984
2024_SAU_JEDDAH_NOR_POST,2024_SAU_JEDDAH,NOR,post_quali,85.7559,1.0402,0.011661
2024_SAU_JEDDAH_PIA_PRE,2024_SAU_JEDDAH,PIA,pre,158.6294,1.0738,0.006304
2024_SAU_JEDDAH_PIA_POST,2024_SAU_JEDDAH,PIA,post_quali,188.0406,1.0402,0.005318
2024_SAU_JEDDAH_ALO_PRE,2024_SAU_JEDDAH,ALO,pre,4.5828,1.0738,0.218206
2024_SAU_JEDDAH_ALO_POST,2024_SAU_JEDDAH,ALO,post_quali,4.3923,1.0402,0.227672
2024_SAU_JEDDAH_STR_PRE,2024_SAU_JEDDAH,STR,pre,4.5389,1.0738,0.220318
2024_SAU_JEDDAH_STR_POST,2024_SAU_JEDDAH,STR,post_quali,4.4049,1.0402,0.22702
2024_SAU_JEDDAH_OCO_PRE,2024_SAU_JEDDAH,OCO,pre,35.9183,1.0738,0.027841
2024_SAU_JEDDAH_OCO_POST,2024_SAU_JEDDAH,OCO,post_quali,37.5728,1.0402,0.026615
2024_SAU_JEDDAH_GAS_PRE,2024_SAU_JEDDAH,GAS,pre,19.0295,1.0738,0.05255
2024_SAU_JEDDAH_GAS_POST,2024_SAU_JEDDAH,GAS,post_quali,19.1732,1.0402,0.052156
2024_SAU_JEDDAH_ALB_PRE,2024_SAU_JEDDAH,ALB,pre,132.2926,1.0738,0.007559
2024_SAU_JEDDAH_ALB_POST,2024_SAU_JEDDAH,ALB,post_quali,154.8707,1.0402,0.006457
2024_SAU_JEDDAH_TSU_PRE,2024_SAU_JEDDAH,TSU,pre,89.67,1.0738,0.011152
2024_SAU_JEDDAH_TSU_POST,2024_SAU_JEDDAH,TSU,post_quali,102.3751,1.0402,0.009768
2024_SAU_JEDDAH_HUL_PRE,2024_SAU_JEDDAH,HUL,pre,18.1987,1.0738,0.054949
2024_SAU_JEDDAH_HUL_POST,2024_SAU_JEDDAH,HUL,post_quali,18.1087,1.0402,0.055222
2024_SAU_JEDDAH_BOT_PRE,2024_SAU_JEDDAH,BOT,pre,59.0598,1.0738,0.016932
2024_SAU_JEDDAH_BOT_POST,2024_SAU_JEDDAH,BOT,post_quali,63.3433,1.0402,0.015787
2024_SAU_JEDDAH_MAG_PRE,2024_SAU_JEDDAH,MAG,pre,74.3494,1.0738,0.01345
2024_SAU_JEDDAH_MAG_POST,2024_SAU_JEDDAH,MAG,post_quali,85.955,1.0402,0.011634
2024_SAU_JEDDAH_ZHO_PRE,2024_SAU_JEDDAH,ZHO,pre,57.7067,1.0738,0.017329
2024_SAU_JEDDAH_ZHO_POST,2024_SAU_JEDDAH,ZHO,post_quali,62.6723,1.0402,0.015956
2024_SAU_JEDDAH_SAR_PRE,2024_SAU_JEDDAH,SAR,pre,23.515,1.0738,0.042526
2024_SAU_JEDDAH_SAR_POST,2024_SAU_JEDDAH,SAR,post_quali,24.2925,1.0402,0.041165
2024_SAU_JEDDAH_LAW_PRE,2024_SAU_JEDDAH,LAW,pre,5.8212,1.0738,0.171786
2024_SAU_JEDDAH_LAW_POST,2024_SAU_JEDDAH,LAW,post_quali,5.7204,1.0402,0.174813
2025_UK_SILVER_VER_PRE,2025_UK_SILVER,VER,pre,79.3399,1.082,0.012604
2025_UK_SILVER_VER_POST,2025_UK_SILVER,VER,post_quali,90.0982,1.0397,0.011099
2025_UK_SILVER_PER_PRE,2025_UK_SILVER,PER,pre,19.3237,1.082,0.05175
2025_UK_SILVER_PER_POST,2025_UK_SILVER,PER,post_quali,19.1245,1.0397,0.052289
